account_name,account_id,follower_username,follower_id
selecaoportugal,2550023839,zeuskfc11,1277222493967785985
selecaoportugal,2550023839,fareszigi,1539642595403595776
selecaoportugal,2550023839,trillergabby5,1519442881274167302
selecaoportugal,2550023839,NgadiAnass,1496834739566751749
selecaoportugal,2550023839,ABwzwk,1539356130627010560
selecaoportugal,2550023839,catiasmferreira,1539640644364288000
selecaoportugal,2550023839,xkw27r6ms9,1512807364738654208
selecaoportugal,2550023839,SlimZoio,1291351044979666944
selecaoportugal,2550023839,NikhithaNimitha,1539409918155173888
selecaoportugal,2550023839,CristianaOsori6,1539639568080814085
selecaoportugal,2550023839,CumarIsxaaq1,1286692221929103360
selecaoportugal,2550023839,InacioNunes9,1539603005363716099
selecaoportugal,2550023839,mftah70136823,1537187654499966980
selecaoportugal,2550023839,rochaluisfilipe,1503751509087080463
selecaoportugal,2550023839,onlyhcity,816441467006844928
selecaoportugal,2550023839,renata1735,1539637441396674563
selecaoportugal,2550023839,chi646953,1519306818513735680
selecaoportugal,2550023839,Megumin_K_suba,1539635271737774085
selecaoportugal,2550023839,nono_93240,1538502354726699009
selecaoportugal,2550023839,Angel0Meireles,1539631115899650048
selecaoportugal,2550023839,erickfe59140894,1539365159533166593
selecaoportugal,2550023839,baabbreu,1539341317796421633
selecaoportugal,2550023839,Kartikcr77,1539632007356919808
selecaoportugal,2550023839,wizzybo24449154,1530072444555431936
selecaoportugal,2550023839,imagoracular,1539632034133561345
selecaoportugal,2550023839,ay1ct17999,1474789737009401859
selecaoportugal,2550023839,borjanc10,360480316
selecaoportugal,2550023839,souley_sw,1539628705617776641
selecaoportugal,2550023839,SAYEGH_MS99,1539626798824230912
selecaoportugal,2550023839,renatorodri123,1539626335664050177
selecaoportugal,2550023839,TimothyKiggundu,1476667793055621120
selecaoportugal,2550023839,kcEDTbFPG8fSUJz,1525099237309943810
selecaoportugal,2550023839,IbrahimTemirc11,1375083529453903878
selecaoportugal,2550023839,mkililiy,1535801550186385408
selecaoportugal,2550023839,DawnSha76636966,1539628314784063489
selecaoportugal,2550023839,irsandipratama6,1534603058860400640
selecaoportugal,2550023839,ElidioArmando5,1529824708731973632
selecaoportugal,2550023839,KadiirKennaa,1289573841031897088
selecaoportugal,2550023839,thang_kuk,1510071840890400777
selecaoportugal,2550023839,manuoliveiraskt,1539625554864996352
selecaoportugal,2550023839,TiagoMurteira1,1539614427951104000
selecaoportugal,2550023839,martolas07,1264292672598048768
selecaoportugal,2550023839,fmiguel_73,1539623659920412678
selecaoportugal,2550023839,BoudreauCloe,1532318228202115074
selecaoportugal,2550023839,Futatodahora,1539619782043095041
selecaoportugal,2550023839,RodrigoJesus_14,1539623844910080001
selecaoportugal,2550023839,MDembeleGy,1535895715918057473
selecaoportugal,2550023839,Violeta02744723,1539428833580941312
selecaoportugal,2550023839,axxlol1,1539621523929038848
selecaoportugal,2550023839,Joo54magalhaes,1539621558330720256
selecaoportugal,2550023839,joanolas_lop,1539620347510767618
selecaoportugal,2550023839,playBoy81605787,1539621815273799681
selecaoportugal,2550023839,CynthiaReling,1539621535127855105
selecaoportugal,2550023839,hsynalq21099957,1507240371767627778
selecaoportugal,2550023839,diegoeguerra,1352689435863875585
selecaoportugal,2550023839,z3p3lo,1539618752974802949
selecaoportugal,2550023839,nemtunemeu,1539619341137747968
selecaoportugal,2550023839,SamuelD88053969,1453385515332509701
selecaoportugal,2550023839,likeantennas,3310296237
selecaoportugal,2550023839,SrgioHe93723304,1537074904868298752
selecaoportugal,2550023839,patrick_mondi,1493533051728666624
selecaoportugal,2550023839,TheOchoUno23,1450577333501505538
selecaoportugal,2550023839,SandraS70810416,1539613201926602753
selecaoportugal,2550023839,Gabriel18410199,1539615052944252931
selecaoportugal,2550023839,Maurici69528892,1539336042138017792
selecaoportugal,2550023839,Molderkclub,1208341546300428290
selecaoportugal,2550023839,Atoa87,1539606934873047041
selecaoportugal,2550023839,MidoAmr33827613,1530519665163874304
selecaoportugal,2550023839,Felipe959069050,1539575731340165121
selecaoportugal,2550023839,QuimJustica,1539612247315587073
selecaoportugal,2550023839,Ziggygoglez,1539597021446815744
selecaoportugal,2550023839,Dionealioune8,1538972850526339072
selecaoportugal,2550023839,Glebsonmaldo,1539612449543970816
selecaoportugal,2550023839,footballivity,1487723754402856966
selecaoportugal,2550023839,Taphasa36972367,1539610946087403524
selecaoportugal,2550023839,LuisAlf27019647,1439761353342922755
selecaoportugal,2550023839,EfeKayra_1905,1539323604273201160
selecaoportugal,2550023839,Silvamarina94,1539610468968501252
selecaoportugal,2550023839,Gabriel1904O,1399702431961919489
selecaoportugal,2550023839,AzmeerAmeer1,1539242316028059648
selecaoportugal,2550023839,AndikiRimo,1539608867428245505
selecaoportugal,2550023839,ricardo_f11,1270106903817977857
selecaoportugal,2550023839,MaliqueMunio,1532081114034094085
selecaoportugal,2550023839,Ins99694995,1369261454084497408
selecaoportugal,2550023839,XergiVadrixx,1423603854063538180
selecaoportugal,2550023839,yeukiemtriet,1534196858729340928
selecaoportugal,2550023839,IKrymo,1499416568958267392
selecaoportugal,2550023839,Rodrigues242006,1313101354219470848
selecaoportugal,2550023839,zwariowanamalpa,1539607123683938306
selecaoportugal,2550023839,RobertoHardyFan,1455327126
selecaoportugal,2550023839,lord_inem,1539600928742981637
selecaoportugal,2550023839,BindesPahFesta,1539604775511130114
selecaoportugal,2550023839,TheLeodaSilva,1539604756104085508
selecaoportugal,2550023839,saison_gdr,1539604543603892229
selecaoportugal,2550023839,Lek_9c,1524170169181949952
selecaoportugal,2550023839,MouradBaba8,1539602046470479875
selecaoportugal,2550023839,aldyzl66720535,1539152262517374978
selecaoportugal,2550023839,DMellofa,1539604324292214785
selecaoportugal,2550023839,hieuthetuyen,1535685912767905793
selecaoportugal,2550023839,mame_alou22,1539604046264369152
selecaoportugal,2550023839,dianacostaa04,1431985524999393282
selecaoportugal,2550023839,MarcoVi56044898,1463694591169867790
selecaoportugal,2550023839,sharplatinorafa,1539601435490488322
selecaoportugal,2550023839,Didii9393,1539602760517226498
selecaoportugal,2550023839,iamelbianchi,1471170031065219073
selecaoportugal,2550023839,Mohamed25407779,1539601387566374912
selecaoportugal,2550023839,AntunesJokacc,2902689341
selecaoportugal,2550023839,DomingosMelro,1539600531454312449
selecaoportugal,2550023839,Manches95728231,1534150199102214144
selecaoportugal,2550023839,Grace217babic,940669019639681024
selecaoportugal,2550023839,FabioGo33818462,1435982916572622850
selecaoportugal,2550023839,BetoChioda,1538516966213881860
selecaoportugal,2550023839,nscoelhor1,1539599525177966595
selecaoportugal,2550023839,huyenthiengio,1536388032508854272
selecaoportugal,2550023839,BaselMiguel,1539600213794594822
selecaoportugal,2550023839,victortangarif7,1539599795769188352
selecaoportugal,2550023839,Doritaae,1537468784054874114
selecaoportugal,2550023839,Namagubo,1208362143143337985
